key_documento,paper,tema,tema_nombre,objetivo,variable,valor_extraido,cita_textual,ubicacion,origen
95CLH3FL,Cortes et al. - 2020 - Digital Pyramid An approach to relate industrial automation and digital twin concepts,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,protocolos_estandares_comunicacion,"AS.i, Profibus, Profinet","through the use of industrial networks such as AS.i (actuator-sensor interface), Profibus and Profinet.","Section V, paragraph 2",
95CLH3FL,Cortes et al. - 2020 - Digital Pyramid An approach to relate industrial automation and digital twin concepts,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,grado_sincronizacion_bidireccionalidad,asíncrona,connecting upper levels would increase considerably the time needed to create the whole virtual environment,Section VI. FINDINGS AND CONCLUSION,
95CLH3FL,Cortes et al. - 2020 - Digital Pyramid An approach to relate industrial automation and digital twin concepts,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,arquitectura_capas_modulos,digital pyramid model aimed to connect the automation pyramid with its counterpart in the digital environment and showed the interaction at all levels of the business model,the digital pyramid model aimed to connect the automation pyramid with its counterpart in the digital environment and showed the interaction at all levels of the business model,Section VI. FINDINGS AND CONCLUSION,
95CLH3FL,Cortes et al. - 2020 - Digital Pyramid An approach to relate industrial automation and digital twin concepts,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,dominio_ingenieria,"manufactura, automatización, mecatrónica, sistemas","students from Industrial, Systems and Mechatronics Engineering from Tecnologico de Monterrey",Section VI. FINDINGS AND CONCLUSION,
95CLH3FL,Cortes et al. - 2020 - Digital Pyramid An approach to relate industrial automation and digital twin concepts,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,competencias_i40_i50_desarrolladas,"manufactura inteligente, automatización, analítica de datos, integración de sistemas, colaboración humano-máquina","Concepts related to the digital pyramid, digital twins and simulation are part of industrial networks projects and courses. The students are introduced to program PLC's... Additionally, students perform laboratory practices where information is exchanged between field devices, control, supervision, planning and administration through the use of industrial networks such as AS.i, Profibus and Profinet.","Sección V. CASE STUDY, página 4",
95CLH3FL,Cortes et al. - 2020 - Digital Pyramid An approach to relate industrial automation and digital twin concepts,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,alineacion_estandares_industriales,ISA-95,"On the automation levels according to the standard ISA-95 [12], DTs have been successfully deployed on the 3 bottom levels (from level 0 to 2) [13].","Sección II. Digital Twin, subsección C. Applications, página 2",
95CLH3FL,Cortes et al. - 2020 - Digital Pyramid An approach to relate industrial automation and digital twin concepts,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,colaboracion_industria_academia,sí,the students presented the project to a committee formed of professors from the institution and personnel from the industry,Section V (evaluation paragraph),
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,tipo_gemelo_digital_taxonomia_kritzinger,NR,NR,NR,
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,componente_fisico,"PLCs, IIoT sensors/actuators, Raspberry Pi device","Each module of the laboratory has hardware and software for industrial environment (PLCs, IIoT sensors/actuators, Raspberry Pi device, and remote connectivity).","Sección 4.1, página 3",
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,componente_virtual,"Factory IO, Node-RED, 4DIAC, NOVAAS",the virtual twin in Factory IO scene simulates the tank system to be controlled,"Sección 4.2, página 4",
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,protocolos_estandares_comunicacion,"OPC UA, MQTT, IEC 61131-3, IEC 61499, Asset Administration Shell (AAS)","OPC UA, MQTT, HTTP, IEC 61131-3 and IEC 61499 standards, Asset Administration Shell (AAS)","Abstract, Section 2.2, Section 3.4, Section 3.5",
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,grado_sincronizacion_bidireccionalidad,tiempo real,This interaction made it possible to synchronize the states of the process variables in real time,"Sección 5, página 5",
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,arquitectura_capas_modulos,"Arquitectura basada en OPC UA y Node-RED, con capas de integración (AAS como capa de abstracción), control distribuido (IEC 61499) y simulación (Factory IO).","an architecture based on OPC UA and Node-RED is presented for the integration of CPPS, highlighting the role of the AAS by NOVAAS as a key mechanism for interoperability","Sección 4.1, página 3",
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T3,"Convergencia de Inteligencia Artificial, Analítica de Datos y Gemelos Digitales",O1,tipo_ia_integrada,Machine learning supervisado,The predictive agents utilize supervised learning algorithms to forecast operational outcomes and optimize system performance,"Abstract, p. 202",
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T3,"Convergencia de Inteligencia Artificial, Analítica de Datos y Gemelos Digitales",O1,funcion_de_la_ia,"Predicción, mantenimiento predictivo",predictive agents utilize supervised learning algorithms to forecast operational outcomes and optimize system performance,"Abstract, p. 202",
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T3,"Convergencia de Inteligencia Artificial, Analítica de Datos y Gemelos Digitales",O1,datos_entrenamiento_o_inferencia,Datos industriales masivos,These agents utilize Python code to process massive industrial data,"Sección 4.1, párrafo 5",
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T3,"Convergencia de Inteligencia Artificial, Analítica de Datos y Gemelos Digitales",O1,metricas_desempeno_ia,NR,NR,NR,
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,dominio_ingenieria,automatización,"Each module of the laboratory has hardware and software for industrial environment (PLCs, IIoT sensors/actuators, Raspberry Pi device, and remote connectivity).","Sección 4.1, página 3",
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,competencias_i40_i50_desarrolladas,"IIoT, automatización, analítica de datos, IA/ML, integración de sistemas, colaboración humano-máquina (I5.0)","The Agent4.0 concept exemplifies the integration of predictive industrial agents within I4.0 environments, leveraging machine learning techniques to enhance system adaptability and intelligence.","Sección 4.1, página 4",
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,alineacion_estandares_industriales,"IEC 61499, IEC 61131-3, OPC UA, AAS","4DIAC and TIA PORTAL have been used as the development and execution environments for control functionalities through standards: via SUBSCRIBE/PUBLISH to OPC UA variables in IEC 61499 and via code in IEC 61131-3, both acting as an OPC UA clients within the proposed CPPS architecture.","Sección 5, página 5",
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,colaboracion_industria_academia,NR,NR,NR,
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,barreras_tecnicas,NR,NR,NR,
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,barreras_institucionales_y_docentes,NR,NR,NR,
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,barreras_pedagogicas_y_curriculares,NR,NR,NR,
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,escalabilidad_y_transferibilidad_reportada,NR,NR,NR,
6EEVCR6P,Cruz Salazar et al. - 2025 - Adaptive Learning and Interoperability in I4.0 A Case Study of Agent-based Digital Twin with Asset,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,condiciones_facilitadoras_declaradas,NR,NR,NR,
XMATM5GI,Cuiffi et al. - 2021 - Factory 4.0 Toolkit for Smart Manufacturing Training,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,tipo_gemelo_digital_taxonomia_kritzinger,NR,NR,NR,
XMATM5GI,Cuiffi et al. - 2021 - Factory 4.0 Toolkit for Smart Manufacturing Training,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,componente_fisico,"PLC, microcontroladores (Arduino), sensores (power monitors), actuadores (implícito en el sistema de extrusión FrED), PC",The FrED system is controlled locally with a PLC (microcontroller and PC control is optional).,"Sección: Course and Workshop Demonstrations, página 5",
XMATM5GI,Cuiffi et al. - 2021 - Factory 4.0 Toolkit for Smart Manufacturing Training,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,componente_virtual,"Digital Twin PC con programas Python, dashboard Node-RED, MATLAB, Excel",The Digital Twin PC is setup with python programs that run a FrED digital twin and advanced control algorithms,"Sección: Course Objectives and Design, página 5",
XMATM5GI,Cuiffi et al. - 2021 - Factory 4.0 Toolkit for Smart Manufacturing Training,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,protocolos_estandares_comunicacion,"MQTT, OPC UA",A centralized Data Server PC handles the data communication through the network and can be run simply with an MQTT Broker or optionally with an OPC UA Server,"Sección: Course Objectives and Design, página 5",
XMATM5GI,Cuiffi et al. - 2021 - Factory 4.0 Toolkit for Smart Manufacturing Training,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,grado_sincronizacion_bidireccionalidad,NR,NR,NR,
XMATM5GI,Cuiffi et al. - 2021 - Factory 4.0 Toolkit for Smart Manufacturing Training,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,arquitectura_capas_modulos,"Arquitectura de flujo de datos con Data Server PC (MQTT/OPC UA), PLC, sensores IoT, Digital Twin PC, Trainee PCs; capas: física (FrED, sensores), integración (Data Server), digital (Digital Twin), aplicación (Trainee PCs con Python/MATLAB/Excel)",Figure 2 shows the overall architecture of the data flow and the interconnected devices. The FrED system is controlled locally with a PLC... A centralized Data Server PC handles the data communication... The Digital Twin PC is setup with python programs... All of the data generated by FrED and the FrED Digital Twin are accessible by Trainee PCs on the network.,"Sección: Course Objectives and Design, página 5",
